LATITUDE,LONGITUDE,avg_sand_pct,avg_clay_pct,soil_label,infiltration_rate_mm_hr,recommended_structure
31.25,77.25,37.33,27.1,Land,15.0,Recharge Trench
31.25,77.5,41.39,26.52,Land,15.0,Recharge Trench
31.25,77.75,39.9,29.4,Land,15.0,Recharge Trench
31.25,78.0,48.32,18.65,Land,15.0,Recharge Trench
31.25,78.25,45.68,20.8,Land,15.0,Recharge Trench
31.25,78.5,47.35,17.72,Land,15.0,Recharge Trench
31.25,78.75,43.0,17.9,Land,15.0,Recharge Trench
31.25,79.0,47.4,18.7,Land,15.0,Recharge Trench
31.25,79.25,41.72,20.15,Land,15.0,Recharge Trench
31.25,79.5,50.77,15.73,Land,15.0,Recharge Trench
31.5,74.5,31.17,25.25,Land,15.0,Recharge Trench
31.5,75.0,37.67,25.3,Land,15.0,Recharge Trench
31.5,75.25,41.87,26.47,Land,15.0,Recharge Trench
31.5,75.75,41.93,25.63,Land,15.0,Recharge Trench
31.5,76.25,35.1,22.2,Land,15.0,Recharge Trench
31.5,76.5,43.73,23.97,Land,15.0,Recharge Trench
31.5,76.75,39.46,27.0,Land,15.0,Recharge Trench
31.5,78.0,48.6,17.47,Land,15.0,Recharge Trench
31.5,78.25,47.44,19.21,Land,15.0,Recharge Trench
31.5,78.5,46.15,17.4,Land,15.0,Recharge Trench
31.5,78.75,45.83,17.77,Land,15.0,Recharge Trench
31.5,79.0,45.7,15.6,Land,15.0,Recharge Trench
31.75,74.5,31.23,28.37,Land,15.0,Recharge Trench
31.75,74.75,32.45,27.75,Land,15.0,Recharge Trench
31.75,75.25,38.27,28.65,Land,15.0,Recharge Trench
31.75,75.5,40.4,28.7,Land,15.0,Recharge Trench
31.75,75.75,43.27,24.23,Land,15.0,Recharge Trench
31.75,76.0,41.03,26.33,Land,15.0,Recharge Trench
31.75,76.25,41.2,27.83,Land,15.0,Recharge Trench
31.75,76.5,40.28,27.18,Land,15.0,Recharge Trench
31.75,76.75,37.57,25.9,Land,15.0,Recharge Trench
31.75,77.0,37.58,30.09,Land,15.0,Recharge Trench
31.75,77.5,46.74,20.53,Land,15.0,Recharge Trench
31.75,78.0,45.33,16.33,Land,15.0,Recharge Trench
31.75,78.25,43.83,19.23,Land,15.0,Recharge Trench
31.75,78.5,47.6,17.37,Land,15.0,Recharge Trench
31.75,78.75,47.83,16.8,Land,15.0,Recharge Trench
32.0,74.5,31.83,33.0,Land,15.0,Recharge Trench
32.0,74.75,31.6,29.99,Land,15.0,Recharge Trench
32.0,75.0,36.73,26.9,Land,15.0,Recharge Trench
32.0,75.25,41.7,28.4,Land,15.0,Recharge Trench
32.0,75.5,33.58,24.92,Land,15.0,Recharge Trench
32.0,75.75,40.47,27.2,Land,15.0,Recharge Trench
32.0,76.0,40.17,28.73,Land,15.0,Recharge Trench
32.0,76.25,39.6,27.67,Land,15.0,Recharge Trench
32.0,76.5,38.85,27.58,Land,15.0,Recharge Trench
32.0,76.75,40.13,26.67,Land,15.0,Recharge Trench
32.0,77.0,40.6,26.5,Land,15.0,Recharge Trench
32.0,77.25,43.75,24.75,Land,15.0,Recharge Trench
32.0,77.5,45.66,17.0,Land,15.0,Recharge Trench
32.0,77.75,43.72,16.58,Land,15.0,Recharge Trench
32.0,78.0,44.78,18.68,Land,15.0,Recharge Trench
32.0,78.25,45.4,19.73,Land,15.0,Recharge Trench
32.0,78.5,41.22,18.58,Land,15.0,Recharge Trench
32.25,74.75,38.33,28.17,Land,15.0,Recharge Trench
32.25,75.0,35.78,24.08,Land,15.0,Recharge Trench
32.25,75.5,33.87,22.93,Land,15.0,Recharge Trench
32.25,75.75,41.27,25.93,Land,15.0,Recharge Trench
32.25,76.0,39.8,30.13,Land,15.0,Recharge Trench
32.25,76.25,39.4,27.03,Land,15.0,Recharge Trench
32.25,76.5,46.03,19.87,Land,15.0,Recharge Trench
32.25,76.75,43.8,20.03,Land,15.0,Recharge Trench
32.25,77.0,48.1,19.13,Land,15.0,Recharge Trench
32.25,77.5,43.45,15.22,Land,15.0,Recharge Trench
32.25,77.75,42.87,19.2,Land,15.0,Recharge Trench
32.25,78.0,41.47,22.57,Land,15.0,Recharge Trench
32.25,78.25,46.3,18.33,Land,15.0,Recharge Trench
32.25,78.5,45.68,21.12,Land,15.0,Recharge Trench
32.5,74.75,38.0,22.34,Land,15.0,Recharge Trench
32.5,75.0,36.3,22.53,Land,15.0,Recharge Trench
32.5,75.25,32.93,21.67,Land,15.0,Recharge Trench
32.5,75.5,41.47,29.93,Land,15.0,Recharge Trench
32.5,75.75,36.85,27.28,Land,15.0,Recharge Trench
32.5,76.0,45.53,26.67,Land,15.0,Recharge Trench
32.5,76.25,42.07,22.3,Land,15.0,Recharge Trench
32.5,76.5,48.23,17.43,Land,15.0,Recharge Trench
32.5,76.75,43.97,20.5,Land,15.0,Recharge Trench
32.5,77.0,40.8,19.9,Land,15.0,Recharge Trench
32.5,77.25,45.6,18.37,Land,15.0,Recharge Trench
32.5,77.5,44.9,18.9,Land,15.0,Recharge Trench
32.5,78.5,53.33,19.4,Land,15.0,Recharge Trench
32.5,79.0,35.9,26.6,Land,15.0,Recharge Trench
32.75,74.5,31.67,21.2,Land,15.0,Recharge Trench
32.75,74.75,39.8,25.9,Land,15.0,Recharge Trench
32.75,75.75,38.02,27.73,Land,15.0,Recharge Trench
32.75,76.0,39.2,30.75,Land,15.0,Recharge Trench
32.75,76.25,42.04,25.83,Land,15.0,Recharge Trench
32.75,76.75,43.63,18.38,Land,15.0,Recharge Trench
32.75,77.0,44.33,18.68,Land,15.0,Recharge Trench
32.75,77.25,43.97,18.97,Land,15.0,Recharge Trench
32.75,77.5,39.53,23.17,Land,15.0,Recharge Trench
32.75,77.75,42.45,22.4,Land,15.0,Recharge Trench
32.75,78.0,41.67,22.27,Land,15.0,Recharge Trench
32.75,78.25,57.37,15.03,Land,15.0,Recharge Trench
32.75,78.5,56.4,16.33,Land,15.0,Recharge Trench
32.75,78.75,33.83,29.77,Land,15.0,Recharge Trench
32.75,79.0,37.03,28.67,Land,15.0,Recharge Trench
32.75,79.25,42.35,24.18,Land,15.0,Recharge Trench
32.75,79.5,49.37,17.82,Land,15.0,Recharge Trench
33.0,73.75,31.02,23.82,Land,15.0,Recharge Trench
33.0,74.0,29.03,26.68,Land,15.0,Recharge Trench
33.0,74.25,34.8,25.03,Land,15.0,Recharge Trench
33.0,74.5,34.97,25.43,Land,15.0,Recharge Trench
33.0,74.75,37.78,22.75,Land,15.0,Recharge Trench
33.0,75.0,36.82,25.27,Land,15.0,Recharge Trench
33.0,75.25,34.74,30.04,Land,15.0,Recharge Trench
33.0,75.5,32.88,30.97,Land,15.0,Recharge Trench
33.0,75.75,35.73,25.19,Land,15.0,Recharge Trench
33.0,76.0,40.41,23.62,Land,15.0,Recharge Trench
33.0,76.25,41.53,20.33,Land,15.0,Recharge Trench
33.0,77.0,39.23,22.9,Land,15.0,Recharge Trench
33.0,77.5,37.43,26.43,Land,15.0,Recharge Trench
33.0,77.75,42.88,22.48,Land,15.0,Recharge Trench
33.0,78.0,50.63,18.33,Land,15.0,Recharge Trench
33.0,78.25,51.73,17.37,Land,15.0,Recharge Trench
33.0,78.5,48.8,16.98,Land,15.0,Recharge Trench
33.0,78.75,48.05,17.7,Land,15.0,Recharge Trench
33.0,79.0,51.93,19.77,Land,15.0,Recharge Trench
33.0,79.25,41.98,21.85,Land,15.0,Recharge Trench
33.0,79.5,57.2,16.17,Land,15.0,Recharge Trench
33.25,73.5,21.73,22.43,Land,15.0,Recharge Trench
33.25,73.75,28.22,26.15,Land,15.0,Recharge Trench
33.25,74.0,30.57,28.62,Land,15.0,Recharge Trench
33.25,74.5,31.08,24.03,Land,15.0,Recharge Trench
33.25,75.0,30.5,24.73,Land,15.0,Recharge Trench
33.25,75.25,37.28,24.42,Land,15.0,Recharge Trench
33.25,75.5,37.93,21.9,Land,15.0,Recharge Trench
33.25,75.75,38.17,22.98,Land,15.0,Recharge Trench
33.25,76.0,36.97,21.73,Land,15.0,Recharge Trench
33.25,76.5,42.3,18.77,Land,15.0,Recharge Trench
33.25,77.0,42.25,21.72,Land,15.0,Recharge Trench
33.25,77.25,44.97,21.3,Land,15.0,Recharge Trench
33.25,77.5,42.6,22.1,Land,15.0,Recharge Trench
33.25,77.75,45.23,20.19,Land,15.0,Recharge Trench
33.25,78.0,45.29,20.82,Land,15.0,Recharge Trench
33.25,78.25,35.5,24.9,Land,15.0,Recharge Trench
33.25,78.75,46.62,17.22,Land,15.0,Recharge Trench
33.25,79.0,50.57,14.97,Land,15.0,Recharge Trench
33.25,79.25,27.05,35.7,Land,3.0,Recharge Shaft
33.5,73.5,23.93,23.93,Land,15.0,Recharge Trench
33.5,73.75,31.3,27.45,Land,15.0,Recharge Trench
33.5,74.0,32.55,27.02,Land,15.0,Recharge Trench
33.5,74.25,35.5,29.63,Land,15.0,Recharge Trench
33.5,74.5,27.65,25.97,Land,15.0,Recharge Trench
33.5,74.75,29.93,22.0,Land,15.0,Recharge Trench
33.5,75.0,32.3,22.78,Land,15.0,Recharge Trench
33.5,75.25,34.71,22.44,Land,15.0,Recharge Trench
33.5,75.5,34.8,21.89,Land,15.0,Recharge Trench
33.5,75.75,37.97,20.07,Land,15.0,Recharge Trench
33.5,76.0,39.33,18.74,Land,15.0,Recharge Trench
33.5,76.5,42.4,21.03,Land,15.0,Recharge Trench
33.5,76.75,40.4,25.87,Land,15.0,Recharge Trench
33.5,77.0,40.57,22.85,Land,15.0,Recharge Trench
33.5,77.25,43.16,21.58,Land,15.0,Recharge Trench
33.5,77.5,42.02,20.72,Land,15.0,Recharge Trench
33.5,77.75,46.97,17.71,Land,15.0,Recharge Trench
33.5,78.0,43.82,19.4,Land,15.0,Recharge Trench
33.5,78.25,40.03,20.67,Land,15.0,Recharge Trench
33.5,78.75,47.9,17.83,Land,15.0,Recharge Trench
33.5,79.0,34.14,26.57,Land,15.0,Recharge Trench
33.5,79.25,44.52,19.88,Land,15.0,Recharge Trench
33.75,73.5,28.29,26.89,Land,15.0,Recharge Trench
33.75,73.75,33.83,29.8,Land,15.0,Recharge Trench
33.75,74.0,33.85,29.38,Land,15.0,Recharge Trench
33.75,74.25,30.73,28.18,Land,15.0,Recharge Trench
33.75,74.5,30.01,25.03,Land,15.0,Recharge Trench
33.75,74.75,28.56,26.68,Land,15.0,Recharge Trench
33.75,75.0,21.98,26.99,Land,15.0,Recharge Trench
33.75,75.5,40.62,19.22,Land,15.0,Recharge Trench
33.75,76.0,41.37,19.67,Land,15.0,Recharge Trench
33.75,76.25,42.27,16.78,Land,15.0,Recharge Trench
33.75,76.5,41.8,19.87,Land,15.0,Recharge Trench
33.75,76.75,42.07,24.47,Land,15.0,Recharge Trench
33.75,77.0,46.77,20.03,Land,15.0,Recharge Trench
33.75,77.25,43.57,20.43,Land,15.0,Recharge Trench
33.75,77.5,42.87,18.97,Land,15.0,Recharge Trench
33.75,78.0,46.28,16.93,Land,15.0,Recharge Trench
33.75,78.5,32.83,33.17,Land,15.0,Recharge Trench
33.75,78.75,44.53,22.03,Land,15.0,Recharge Trench
33.75,79.0,40.6,25.82,Land,15.0,Recharge Trench
34.0,73.5,24.62,30.57,Land,15.0,Recharge Trench
34.0,73.75,23.67,29.47,Land,15.0,Recharge Trench
34.0,74.0,35.83,27.97,Land,15.0,Recharge Trench
34.0,74.25,33.32,24.8,Land,15.0,Recharge Trench
34.0,74.5,27.02,25.9,Land,15.0,Recharge Trench
34.0,75.0,33.33,27.1,Land,15.0,Recharge Trench
34.0,75.25,38.23,19.56,Land,15.0,Recharge Trench
34.0,75.5,36.23,16.88,Land,15.0,Recharge Trench
34.0,75.75,38.77,17.63,Land,15.0,Recharge Trench
34.0,76.0,40.47,19.4,Land,15.0,Recharge Trench
34.0,76.25,40.23,20.85,Land,15.0,Recharge Trench
34.0,76.75,43.94,21.83,Land,15.0,Recharge Trench
34.0,77.0,40.43,20.0,Land,15.0,Recharge Trench
34.0,77.25,46.3,18.76,Land,15.0,Recharge Trench
34.0,77.75,42.8,22.33,Land,15.0,Recharge Trench
34.0,78.0,37.81,24.8,Land,15.0,Recharge Trench
34.0,78.25,31.66,29.62,Land,15.0,Recharge Trench
34.0,78.75,28.18,35.57,Land,3.0,Recharge Shaft
34.0,79.0,31.4,30.64,Land,15.0,Recharge Trench
34.25,73.5,27.73,32.15,Land,15.0,Recharge Trench
34.25,73.75,31.42,29.2,Land,15.0,Recharge Trench
34.25,74.0,35.08,25.77,Land,15.0,Recharge Trench
34.25,74.25,29.17,30.07,Land,15.0,Recharge Trench
34.25,74.5,22.68,27.24,Land,15.0,Recharge Trench
34.25,74.75,21.17,22.3,Land,15.0,Recharge Trench
34.25,75.0,38.09,21.17,Land,15.0,Recharge Trench
34.25,75.5,37.2,18.97,Land,15.0,Recharge Trench
34.25,75.75,41.5,20.3,Land,15.0,Recharge Trench
34.25,76.0,42.69,19.23,Land,15.0,Recharge Trench
34.25,76.25,40.33,21.73,Land,15.0,Recharge Trench
34.25,76.5,40.1,21.87,Land,15.0,Recharge Trench
34.25,76.75,44.07,19.87,Land,15.0,Recharge Trench
34.25,77.0,42.48,20.85,Land,15.0,Recharge Trench
34.25,77.25,49.13,17.83,Land,15.0,Recharge Trench
34.25,77.5,42.34,22.81,Land,15.0,Recharge Trench
34.25,77.75,42.32,22.1,Land,15.0,Recharge Trench
34.25,78.25,38.62,25.95,Land,15.0,Recharge Trench
34.25,78.5,34.8,30.83,Land,15.0,Recharge Trench
34.25,79.0,23.23,39.03,Land,3.0,Recharge Shaft
34.25,79.25,29.82,34.22,Land,15.0,Recharge Trench
34.25,79.5,25.02,37.42,Land,3.0,Recharge Shaft
34.5,73.25,26.3,30.87,Land,15.0,Recharge Trench
34.5,73.5,26.05,30.55,Land,15.0,Recharge Trench
34.5,73.75,35.32,25.92,Land,15.0,Recharge Trench
34.5,74.25,29.73,31.8,Land,15.0,Recharge Trench
34.5,74.5,31.8,27.85,Land,15.0,Recharge Trench
34.5,74.75,33.23,20.02,Land,15.0,Recharge Trench
34.5,75.0,33.0,20.47,Land,15.0,Recharge Trench
34.5,75.25,37.03,18.27,Land,15.0,Recharge Trench
34.5,75.5,38.23,19.23,Land,15.0,Recharge Trench
34.5,75.75,39.9,19.77,Land,15.0,Recharge Trench
34.5,76.0,41.5,20.43,Land,15.0,Recharge Trench
34.5,76.25,41.78,21.42,Land,15.0,Recharge Trench
34.5,76.75,41.33,22.03,Land,15.0,Recharge Trench
34.5,77.0,40.78,21.53,Land,15.0,Recharge Trench
34.5,77.25,34.5,26.2,Land,15.0,Recharge Trench
34.5,77.5,39.42,22.88,Land,15.0,Recharge Trench
34.5,77.75,46.07,20.27,Land,15.0,Recharge Trench
34.5,78.25,30.07,38.53,Land,3.0,Recharge Shaft
34.5,78.5,28.58,33.65,Land,15.0,Recharge Trench
34.5,78.75,31.13,33.57,Land,15.0,Recharge Trench
34.5,79.0,26.47,39.1,Land,3.0,Recharge Shaft
34.5,79.25,25.47,36.32,Land,3.0,Recharge Shaft
34.5,79.5,24.97,38.2,Land,3.0,Recharge Shaft
34.5,79.75,24.56,37.32,Land,3.0,Recharge Shaft
34.75,73.25,30.99,27.78,Land,15.0,Recharge Trench
34.75,73.5,33.45,26.63,Land,15.0,Recharge Trench
34.75,73.75,38.9,22.8,Land,15.0,Recharge Trench
34.75,74.0,44.13,19.73,Land,15.0,Recharge Trench
34.75,74.25,43.43,17.77,Land,15.0,Recharge Trench
34.75,74.5,33.1,24.67,Land,15.0,Recharge Trench
34.75,74.75,34.69,20.41,Land,15.0,Recharge Trench
34.75,75.0,33.64,22.5,Land,15.0,Recharge Trench
34.75,76.25,37.47,25.33,Land,15.0,Recharge Trench
34.75,76.5,41.94,20.14,Land,15.0,Recharge Trench
34.75,76.75,39.07,20.57,Land,15.0,Recharge Trench
34.75,77.0,41.32,19.55,Land,15.0,Recharge Trench
34.75,77.25,43.19,18.78,Land,15.0,Recharge Trench
34.75,77.5,39.2,19.43,Land,15.0,Recharge Trench
34.75,77.75,35.83,29.93,Land,15.0,Recharge Trench
34.75,78.0,34.87,25.8,Land,15.0,Recharge Trench
34.75,78.25,37.7,22.6,Land,15.0,Recharge Trench
34.75,78.5,34.27,29.37,Land,15.0,Recharge Trench
34.75,79.0,26.14,34.98,Land,15.0,Recharge Trench
34.75,79.25,28.51,34.14,Land,15.0,Recharge Trench
34.75,79.5,28.07,32.76,Land,15.0,Recharge Trench
34.75,79.75,27.63,32.33,Land,15.0,Recharge Trench
34.75,80.0,26.25,29.62,Land,15.0,Recharge Trench
35.0,73.75,35.38,17.28,Land,15.0,Recharge Trench
35.0,74.0,39.57,16.6,Land,15.0,Recharge Trench
35.0,74.5,31.75,22.7,Land,15.0,Recharge Trench
35.0,75.0,36.53,15.87,Land,15.0,Recharge Trench
35.0,75.25,36.78,19.82,Land,15.0,Recharge Trench
35.0,75.75,39.27,19.97,Land,15.0,Recharge Trench
35.0,76.0,39.4,20.4,Land,15.0,Recharge Trench
35.0,76.25,40.4,19.57,Land,15.0,Recharge Trench
35.0,76.5,39.24,21.4,Land,15.0,Recharge Trench
35.0,76.75,43.33,17.53,Land,15.0,Recharge Trench
35.0,77.25,39.83,22.67,Land,15.0,Recharge Trench
35.0,78.0,35.25,28.42,Land,15.0,Recharge Trench
35.0,78.25,32.56,30.88,Land,15.0,Recharge Trench
35.0,78.5,28.22,37.38,Land,3.0,Recharge Shaft
35.0,78.75,28.43,36.1,Land,3.0,Recharge Shaft
35.0,79.0,29.23,34.71,Land,15.0,Recharge Trench
35.0,79.25,27.18,35.73,Land,3.0,Recharge Shaft
35.0,79.5,29.35,32.38,Land,15.0,Recharge Trench
35.0,80.0,33.07,27.77,Land,15.0,Recharge Trench
35.25,73.75,35.59,21.34,Land,15.0,Recharge Trench
35.25,74.0,37.6,18.13,Land,15.0,Recharge Trench
35.25,74.25,37.07,17.17,Land,15.0,Recharge Trench
35.25,74.5,32.13,24.63,Land,15.0,Recharge Trench
35.25,74.75,38.7,16.3,Land,15.0,Recharge Trench
35.25,75.0,39.1,16.47,Land,15.0,Recharge Trench
35.25,75.5,37.33,21.43,Land,15.0,Recharge Trench
35.25,76.75,39.86,21.18,Land,15.0,Recharge Trench
35.25,78.25,23.93,39.7,Land,3.0,Recharge Shaft
35.25,78.75,26.7,36.33,Land,3.0,Recharge Shaft
35.25,79.0,27.0,33.83,Land,15.0,Recharge Trench
35.25,79.25,33.66,30.87,Land,15.0,Recharge Trench
35.25,79.5,30.7,30.93,Land,15.0,Recharge Trench
35.25,79.75,30.83,33.1,Land,15.0,Recharge Trench
35.25,80.0,31.52,35.55,Land,3.0,Recharge Shaft
35.5,73.5,39.33,21.4,Land,15.0,Recharge Trench
35.5,74.0,39.22,23.18,Land,15.0,Recharge Trench
35.5,74.25,34.37,21.23,Land,15.0,Recharge Trench
35.5,74.5,33.27,26.33,Land,15.0,Recharge Trench
35.5,74.75,36.47,18.53,Land,15.0,Recharge Trench
35.5,76.5,44.37,15.37,Land,15.0,Recharge Trench
35.5,76.75,43.13,18.67,Land,15.0,Recharge Trench
35.5,77.5,28.43,34.63,Land,15.0,Recharge Trench
35.5,77.75,33.43,25.93,Land,15.0,Recharge Trench
35.5,78.0,26.33,40.58,Land,3.0,Recharge Shaft
35.5,78.25,29.35,35.1,Land,3.0,Recharge Shaft
35.5,78.5,24.87,38.0,Land,3.0,Recharge Shaft
35.5,79.25,28.3,26.53,Land,15.0,Recharge Trench
35.5,79.5,28.93,29.27,Land,15.0,Recharge Trench
35.5,79.75,21.9,36.1,Land,3.0,Recharge Shaft
35.5,80.0,23.27,37.6,Land,3.0,Recharge Shaft
35.5,80.25,22.4,40.67,Land,3.0,Recharge Shaft
35.75,73.0,41.37,16.28,Land,15.0,Recharge Trench
35.75,73.25,39.33,18.17,Land,15.0,Recharge Trench
35.75,74.0,36.3,18.59,Land,15.0,Recharge Trench
35.75,74.25,36.7,18.17,Land,15.0,Recharge Trench
35.75,74.5,36.63,22.79,Land,15.0,Recharge Trench
35.75,74.75,36.9,25.9,Land,15.0,Recharge Trench
35.75,75.0,43.07,16.43,Land,15.0,Recharge Trench
35.75,75.25,40.03,19.3,Land,15.0,Recharge Trench
35.75,75.5,39.17,18.62,Land,15.0,Recharge Trench
35.75,75.75,44.07,18.05,Land,15.0,Recharge Trench
35.75,76.0,40.27,20.13,Land,15.0,Recharge Trench
35.75,76.25,42.3,20.03,Land,15.0,Recharge Trench
35.75,76.75,44.07,18.17,Land,15.0,Recharge Trench
35.75,77.75,26.87,31.5,Land,15.0,Recharge Trench
35.75,78.0,29.32,32.33,Land,15.0,Recharge Trench
35.75,78.75,32.63,28.8,Land,15.0,Recharge Trench
35.75,79.0,34.02,26.27,Land,15.0,Recharge Trench
35.75,79.25,36.4,25.4,Land,15.0,Recharge Trench
35.75,79.5,25.63,33.33,Land,15.0,Recharge Trench
36.0,72.5,43.73,17.4,Land,15.0,Recharge Trench
36.0,72.75,39.88,18.52,Land,15.0,Recharge Trench
36.0,73.0,33.57,16.07,Land,15.0,Recharge Trench
36.0,73.25,38.77,17.3,Land,15.0,Recharge Trench
36.0,73.5,35.57,17.87,Land,15.0,Recharge Trench
36.0,73.75,38.7,16.28,Land,15.0,Recharge Trench
36.0,74.0,38.27,24.23,Land,15.0,Recharge Trench
36.0,74.25,42.3,17.57,Land,15.0,Recharge Trench
36.0,75.0,38.73,21.1,Land,15.0,Recharge Trench
36.0,75.25,38.6,18.68,Land,15.0,Recharge Trench
36.0,75.5,42.93,19.43,Land,15.0,Recharge Trench
36.0,75.75,43.47,17.0,Land,15.0,Recharge Trench
36.0,76.0,41.87,15.5,Land,15.0,Recharge Trench
36.0,76.5,40.87,18.6,Land,15.0,Recharge Trench
36.0,76.75,36.07,26.43,Land,15.0,Recharge Trench
36.0,77.0,35.03,23.57,Land,15.0,Recharge Trench
36.0,78.5,24.62,34.0,Land,15.0,Recharge Trench
36.0,78.75,31.73,27.77,Land,15.0,Recharge Trench
36.0,79.0,30.96,26.37,Land,15.0,Recharge Trench
36.0,79.25,33.07,27.22,Land,15.0,Recharge Trench
36.0,80.0,50.43,19.83,Land,15.0,Recharge Trench
36.25,72.75,37.83,23.53,Land,15.0,Recharge Trench
36.25,73.0,39.82,19.97,Land,15.0,Recharge Trench
36.25,73.25,39.07,16.53,Land,15.0,Recharge Trench
36.25,73.5,38.63,16.55,Land,15.0,Recharge Trench
36.25,73.75,37.83,19.57,Land,15.0,Recharge Trench
36.25,74.0,39.5,16.33,Land,15.0,Recharge Trench
36.25,74.5,37.1,24.7,Land,15.0,Recharge Trench
36.25,74.75,36.57,20.32,Land,15.0,Recharge Trench
36.25,75.5,39.73,19.97,Land,15.0,Recharge Trench
36.25,76.0,41.07,20.27,Land,15.0,Recharge Trench
36.25,76.25,36.17,23.2,Land,15.0,Recharge Trench
36.25,76.5,36.93,29.17,Land,15.0,Recharge Trench
36.25,76.75,32.43,23.8,Land,15.0,Recharge Trench
36.5,72.75,32.6,31.2,Land,15.0,Recharge Trench
36.5,73.25,40.5,16.73,Land,15.0,Recharge Trench
36.5,74.0,37.8,18.95,Land,15.0,Recharge Trench
36.5,74.5,37.7,17.97,Land,15.0,Recharge Trench
36.5,75.0,38.54,18.91,Land,15.0,Recharge Trench
36.5,75.25,37.13,15.6,Land,15.0,Recharge Trench
36.5,75.5,36.68,23.52,Land,15.0,Recharge Trench
36.5,75.75,39.01,18.57,Land,15.0,Recharge Trench
36.5,76.0,35.81,24.68,Land,15.0,Recharge Trench
36.5,76.25,36.8,24.73,Land,15.0,Recharge Trench
36.75,73.0,37.35,19.43,Land,15.0,Recharge Trench
36.75,73.25,37.33,14.9,Land,15.0,Recharge Trench
36.75,74.0,38.57,19.4,Land,15.0,Recharge Trench
36.75,74.25,37.6,19.12,Land,15.0,Recharge Trench
36.75,74.5,38.03,20.19,Land,15.0,Recharge Trench
36.75,74.75,38.79,20.63,Land,15.0,Recharge Trench
36.75,75.0,33.87,25.97,Land,15.0,Recharge Trench
36.75,75.25,37.05,23.82,Land,15.0,Recharge Trench
37.0,73.5,39.17,16.57,Land,15.0,Recharge Trench
37.0,73.75,36.2,19.43,Land,15.0,Recharge Trench
37.0,74.0,36.17,17.53,Land,15.0,Recharge Trench
37.0,74.5,34.8,19.6,Land,15.0,Recharge Trench
37.0,74.75,38.22,18.5,Land,15.0,Recharge Trench
37.0,75.5,35.13,26.62,Land,15.0,Recharge Trench
37.25,74.5,39.73,19.75,Land,15.0,Recharge Trench
37.25,74.75,39.13,24.18,Land,15.0,Recharge Trench
37.25,75.0,35.57,25.07,Land,15.0,Recharge Trench
37.25,75.25,38.43,26.47,Land,15.0,Recharge Trench
9.75,78.0,40.92,34.33,Land,15.0,Recharge Trench
10.0,76.0,0.0,0.0,Water Body,0.0,None
10.0,76.25,0.0,0.0,Water Body,0.0,None
10.0,76.5,40.22,32.21,Land,15.0,Recharge Trench
10.0,77.25,34.56,34.27,Land,15.0,Recharge Trench
10.5,76.0,38.72,30.38,Land,15.0,Recharge Trench
10.5,76.25,40.56,32.18,Land,15.0,Recharge Trench
10.5,76.5,42.17,32.49,Land,15.0,Recharge Trench
10.5,76.75,41.51,31.77,Land,15.0,Recharge Trench
10.5,77.0,39.47,32.99,Land,15.0,Recharge Trench
10.5,77.25,42.67,30.88,Land,15.0,Recharge Trench
10.5,77.5,42.27,32.43,Land,15.0,Recharge Trench
10.5,78.25,39.67,31.83,Land,15.0,Recharge Trench
10.5,78.5,38.58,34.38,Land,15.0,Recharge Trench
11.0,77.25,43.31,28.63,Land,15.0,Recharge Trench
11.0,77.75,38.88,32.17,Land,15.0,Recharge Trench
11.5,76.25,39.5,32.98,Land,15.0,Recharge Trench
11.5,77.25,38.57,30.7,Land,15.0,Recharge Trench
11.5,78.25,36.6,33.87,Land,15.0,Recharge Trench
11.5,79.0,38.53,33.83,Land,15.0,Recharge Trench
11.75,75.5,41.92,33.23,Land,15.0,Recharge Trench
12.0,79.0,36.73,33.33,Land,15.0,Recharge Trench
12.0,79.25,35.67,35.2,Land,3.0,Recharge Shaft
12.0,79.75,31.27,32.17,Land,15.0,Recharge Trench
14.5,77.5,42.37,33.34,Land,15.0,Recharge Trench
14.75,77.75,43.55,32.55,Land,15.0,Recharge Trench
14.75,80.0,32.77,33.79,Land,15.0,Recharge Trench
15.0,74.0,40.97,31.17,Land,15.0,Recharge Trench
15.0,74.5,42.89,27.87,Land,15.0,Recharge Trench
15.0,76.5,43.25,34.55,Land,15.0,Recharge Trench
15.0,78.5,34.93,35.55,Land,3.0,Recharge Shaft
15.0,80.0,34.13,32.9,Land,15.0,Recharge Trench
15.25,73.75,0.0,0.0,Water Body,0.0,None
15.25,74.0,38.37,32.38,Land,15.0,Recharge Trench
15.25,75.75,38.83,30.35,Land,15.0,Recharge Trench
15.25,79.5,39.57,34.29,Land,15.0,Recharge Trench
15.25,80.0,37.43,32.87,Land,15.0,Recharge Trench
15.75,74.25,37.56,35.16,Land,3.0,Recharge Shaft
15.75,74.75,35.89,35.25,Land,3.0,Recharge Shaft
15.75,75.5,34.05,36.78,Land,3.0,Recharge Shaft
15.75,76.25,47.73,28.72,Land,15.0,Recharge Trench
16.0,76.75,38.13,37.52,Land,3.0,Recharge Shaft
16.25,73.25,0.0,0.0,Water Body,0.0,None
16.25,75.25,42.78,32.81,Land,15.0,Recharge Trench
16.25,76.0,42.05,33.32,Land,15.0,Recharge Trench
16.25,76.75,43.38,31.89,Land,15.0,Recharge Trench
16.25,77.75,34.04,36.12,Land,3.0,Recharge Shaft
16.25,78.75,40.53,34.17,Land,15.0,Recharge Trench
16.25,79.75,41.08,30.76,Land,15.0,Recharge Trench
